"Accepted_name_species","Native_status","Island","Presence_Absence"
"Pisonia_umbellifera","native","M",1
"Pisonia_wagneriana","native","M",0
"Pithecellobium_dulce","exotic","M",1
"Pittosporum_argentifolium","native","M",1
"Pittosporum_confertiflorum","native","M",1
"Pittosporum_flocculosum","native","M",0
"Pittosporum_gayanum","native","M",0
"Pittosporum_glabrum","native","M",1
"Pittosporum_halophylum","native","M",0
"Pittosporum_hawaiiense","native","M",0
"Pittosporum_hosmeri","native","M",0
"Pittosporum_kauaiense","native","M",0
"Pittosporum_napaliense","native","M",0
"Pittosporum_pentandrum","exotic","M",0
"Pittosporum_terminalioides","native","M",1
"Pittosporum_undulatum","exotic","M",1
"Pittosporum_viridiflorum","exotic","M",1
"Planchonella_sandwicensis","native","M",1
"Plantago_princeps","native","M",1
"Platydesma_cornuta","native","M",0
"Platydesma_remyi","native","M",0
"Platydesma_rostrata","native","M",0
"Platydesma_spathulatum","native","M",1
"Pluchea_carolinensis","exotic","M",1
"Pluchea_indica","exotic","M",1
"Plumbago_auriculata","exotic","M",1
"Plumbago_zeylanica","native","M",1
"Podranea_ricasoliana","exotic","M",1
"Polygala_lancifolia","exotic","M",1
"Polyscias_bisattenuata","native","M",0
"Polyscias_flynnii","native","M",0
"Polyscias_gymnocarpa","native","M",0
"Polyscias_hawaiensis","native","M",1
"Polyscias_kavaiensis","native","M",1
"Polyscias_lydgatei","native","M",0
"Polyscias_oahuensis","native","M",1
"Polyscias_racemosa","native","M",0
"Polyscias_sandwicensis","native","M",1
"Polyscias_waialealae","native","M",0
"Polyscias_waimeae","native","M",0
"Pritchardia_arecina","native","M",1
"Pritchardia_bakeri","native","M",0
"Pritchardia_beccariana","native","M",0
"Pritchardia_flynnii","native","M",0
"Pritchardia_forbesiana","native","M",1
"Pritchardia_glabrata","native","M",1
"Pritchardia_gordonii","native","M",0
"Pritchardia_hardyi","native","M",0
"Pritchardia_hillebrandii","native","M",0
"Pritchardia_kaalae","native","M",0
"Pritchardia_lanigera","native","M",0
"Pritchardia_lowreyana","native","M",0
"Pritchardia_maideniana","native","M",0
"Pritchardia_martii","native","M",0
"Pritchardia_minor","native","M",0
"Pritchardia_munroi","native","M",1
"Pritchardia_napaliensis","native","M",0
"Pritchardia_perlmanii","native","M",0
"Pritchardia_remota","native","M",0
"Pritchardia_schattaueri","native","M",0
"Pritchardia_viscosa","native","M",0
"Pritchardia_waialealeana","native","M",0
"Pritchardia_woodii","native","M",1
"Prosopis_juliflora","exotic","M",0
"Prosopis_pallida","exotic","M",1
"Prunus_campanulata","exotic","M",0
"Prunus_grisea","exotic","M",0
"Prunus_persica","exotic","M",1
"Psidium_cattleianum","exotic","M",1
"Psidium_guajava","exotic","M",1
"Psychotria_fauriei","native","M",0
"Psychotria_grandiflora","native","M",0
"Psychotria_greenwelliae","native","M",0
"Psychotria_hathewayi","native","M",0
"Psychotria_hawaiiensis","native","M",1
"Psychotria_hexandra","native","M",0
"Psychotria_hobdyi","native","M",0
"Psychotria_kaduana","native","M",1
"Psychotria_mariniana","native","M",1
"Psychotria_mauiensis","native","M",1
"Psychotria_wawrae","native","M",0
"Psydrax_odorata","native","M",1
"Pteralyxia_kauaiensis","native","M",0
"Pteralyxia_laurifolia","native","M",0
"Pterolepis_glomerata","exotic","M",0
"Ptychosperma_macarthurii","exotic","M",0
"Pyracantha_angustifolia","exotic","M",1
"Pyracantha_crenatoserrata","exotic","M",0
"Pyracantha_koidzumii","exotic","M",1
"Pyrostegia_venusta","exotic","M",0
"Quercus_suber","exotic","M",0
"Rapanea_fosbergii","native","M",0
"Rauvolfia_sandwicensis","native","M",1
"Rauvolfia_vomitoria","exotic","M",0
"Remya_kauaiensis","native","M",0
"Remya_mauiensis","native","M",1
"Remya_montgomeryi","native","M",0
"Rhizophora_mangle","exotic","M",1
"Rhodomyrtus_tomentosa","exotic","M",0
"Rhus_sandwicensis","native","M",1
"Rhus_taitensis","exotic","M",0
"Ricinus_communis","exotic","M",1
"Rosa_×damascena","exotic","M",1
"Rosa_laevigata","exotic","M",0
"Roystonea_regia","exotic","M",0
"Rubus_argutus","exotic","M",1
"Rubus_ellipticus","exotic","M",0
"Rubus_glaucus","exotic","M",1
"Rubus_hawaiensis","native","M",1
"Rubus_macraei","native","M",1
"Rubus_niveus","exotic","M",1
"Rubus_praecox","exotic","M",1
"Rubus_rosifolius","exotic","M",1
"Rubus_sieboldii","exotic","M",0
"Rumex_giganteus","native","M",1
"Rumex_skottsbergii","native","M",0
"Ruta_graveolens","exotic","M",1
"Sambucus_canadensis","exotic","M",1
"Sanchezia_speciosa","exotic","M",0
"Sandoricum_koetjape","exotic","M",1
"Santalum_album","exotic","M",0
"Santalum_ellipticum","native","M",1
"Santalum_freycinetianum","native","M",1
"Santalum_haleakalae","native","M",1
"Santalum_involutum","native","M",0
"Santalum_paniculatum","native","M",0
"Santalum_pyrularium","native","M",0
"Sapindus_oahuensis","native","M",0
"Sapindus_saponaria","native","M",0
"Scaevola_chamissoniana","native","M",1
"Scaevola_gaudichaudiana","native","M",0
"Scaevola_gaudichaudii","native","M",1
"Scaevola_glabra","native","M",0
"Scaevola_hobdyi","native","M",1
"Scaevola_kilaueae","native","M",0
"Scaevola_mollis","native","M",0
"Scaevola_procera","native","M",0
"Scaevola_taccada","native","M",1
"Schefflera_actinophylla","exotic","M",1
"Schefflera_arboricola","exotic","M",1
"Schefflera_heptaphylla","exotic","M",0
"Schefflera_insularum","exotic","M",0
"Schiedea_adamantis","native","M",0
"Schiedea_apokremnos","native","M",0
"Schiedea_attenuata","native","M",0
"Schiedea_haleakalensis","native","M",1
"Schiedea_implexa","native","M",1
"Schiedea_kaalae","native","M",0
"Schiedea_kauaiensis","native","M",0
"Schiedea_kealiae","native","M",0
"Schiedea_laui","native","M",0
"Schiedea_lydgatei","native","M",0
"Schiedea_mannii","native","M",0
"Schiedea_nuttallii","native","M",1
"Schiedea_salicaria","native","M",1
"Schinus_molle","exotic","M",1
"Schinus_terebinthifolia","exotic","M",1
"Schizostachyum_glaucifolium","exotic","M",1
"Selenicereus_macdonaldiae","exotic","M",0
"Senna_alata","exotic","M",1
"Senna_didymobotrya","exotic","M",1
"Senna_gaudichaudii","native","M",1
"Senna_multijuga","exotic","M",0
"Senna_pendula","exotic","M",1
"Senna_septemtrionalis","exotic","M",1
"Senna_siamea","exotic","M",0
"Senna_spectabilis","exotic","M",0
"Senna_surattensis","exotic","M",1
"Serissa_japonica","exotic","M",0
"Sesbania_sesban","exotic","M",0
"Sesbania_tomentosa","native","M",1
"Sida_fallax","native","M",1
"Sidastrum_micranthum","exotic","M",1
"Sidastrum_paniculatum","exotic","M",0
"Sida_urens","exotic","M",1
"Sideroxylon_persimile","exotic","M",1
"Sideroxylon_polynesicum","native","M",1
"Silene_hawaiiensis","native","M",0
"Silene_struthioloides","native","M",1
"Smilax_melastomifolia","native","M",1
"Solanum_aviculare","exotic","M",0
"Solanum_capsicoides","exotic","M",1
"Solanum_incompletum","native","M",1
"Solanum_linnaeanum","exotic","M",1
"Solanum_mauritianum","exotic","M",0
"Solanum_nelsonii","native","M",1
"Solanum_pseudocapsicum","exotic","M",1
"Solanum_robustum","exotic","M",1
"Solanum_sandwicense","native","M",0
"Solanum_seaforthianum","exotic","M",1
"Solanum_torvum","exotic","M",1
"Solanum_viride","exotic","M",0
"Sophora_chrysophylla","native","M",1
"Sophora_tomentosa","exotic","M",0
"Spartium_junceum","exotic","M",0
"Spathodea_campanulata","exotic","M",1
"Stachytarpheta_cayennensis","exotic","M",1
"Stenogyne_rugosa","native","M",1
"Stenogyne_viridis","native","M",1
"Sterculia_apetala","exotic","M",1
"Sterculia_foetida","exotic","M",0
"Streblus_sandwicensis","native","M",1
"Streptosolen_jamesonii","exotic","M",0
"Stylosanthes_scabra","exotic","M",1
"Swietenia_macrophylla","exotic","M",1
"Syagrus_romanzoffiana","exotic","M",0
"Syncarpia_glomulifera","exotic","M",1
"Syzygium_cumini","exotic","M",1
"Syzygium_grande","exotic","M",0
"Syzygium_jambos","exotic","M",1
"Syzygium_malaccense","exotic","M",1
"Syzygium_sandwicense","native","M",1
"Syzygium_syzygioides","exotic","M",0
"Tabebuia_aurea","exotic","M",0
"Tabebuia_heterophylla","exotic","M",1
"Tabebuia_pallida","exotic","M",0
"Tabebuia_rosea","exotic","M",0
"Tabernaemontana_litoralis","exotic","M",0
"Talipariti_tiliaceum","native","M",1
"Tamarindus_indica","exotic","M",0
"Tarlmounia_elliptica","exotic","M",0
"Tecoma_castanifolia","exotic","M",0
"Tecoma_stans","exotic","M",1
"Tephrosia_candida","exotic","M",1
"Terminalia_catappa","exotic","M",1
"Terminalia_melanocarpa","exotic","M",0
"Terminalia_myriocarpa","exotic","M",1
"Tetramolopium_arenarium","native","M",1
"Tetramolopium_capillare","native","M",1
"Tetramolopium_consanguineum","native","M",0
"Tetramolopium_conyzoides","native","M",1
"Tetramolopium_filiforme","native","M",0
"Tetramolopium_humile","native","M",1
"Tetramolopium_lepidotum","native","M",1
"Tetramolopium_remyi","native","M",1
"Tetramolopium_rockii","native","M",0
"Tetramolopium_sylvae","native","M",1
"Tetramolopium_tenerrimum","native","M",0
"Tetrapanax_papyrifer","exotic","M",0
"Tetrastigma_pubinerve","exotic","M",1
"Tetrazygia_bicolor","exotic","M",0
"Thespesia_populnea","native","M",1
"Thunbergia_grandiflora","exotic","M",1
"Thunbergia_laurifolia","exotic","M",1
"Tibouchina_granulosa","exotic","M",0
"Tibouchina_longifolia","exotic","M",0
"Tibouchina_urvilleana","exotic","M",1
"Toona_ciliata","exotic","M",1
"Touchardia_latifolia","native","M",1
"Tournefortia_argentea","exotic","M",1
"Trema_orientalis","exotic","M",1
"Trematolobelia_auriculata","native","M",0
"Trematolobelia_grandifolia","native","M",0
"Trematolobelia_kaalae","native","M",0
"Trematolobelia_kauaiensis","native","M",0
"Trematolobelia_macrostachys","native","M",1
"Trematolobelia_rockii","native","M",0
"Trematolobelia_singularis","native","M",0
"Trematolobelia_wimmeri","native","M",0
"Trembleya_phlogiformis","exotic","M",0
"Triphasia_trifolia","exotic","M",0
"Triplaris_weigeltiana","exotic","M",0
"Triumfetta_semitriloba","exotic","M",1
"Ulex_europaeus","exotic","M",1
"Urena_lobata","exotic","M",1
"Urera_glabra","native","M",1
"Urera_kaalae","native","M",0
"Vaccinium_calycinum","native","M",1
"Vaccinium_dentatum","native","M",1
"Vaccinium_reticulatum","native","M",1
"Vernicia_montana","exotic","M",0
"Veronica_speciosa","exotic","M",0
"Viola_chamissoniana","native","M",1
"Viola_helenae","native","M",0
"Viola_oahuensis","native","M",0
"Viola_wailenalenae","native","M",0
"Vitex_parviflora","exotic","M",0
"Vitex_trifolia","exotic","M",1
"Volkameria_glabra","exotic","M",0
"Waltheria_indica","native","M",1
"Washingtonia_filifera","exotic","M",1
"Washingtonia_robusta","exotic","M",1
"Wikstroemia_bicornuta","native","M",1
"Wikstroemia_forbesii","native","M",0
"Wikstroemia_furcata","native","M",0
"Wikstroemia_hanalei","native","M",0
"Wikstroemia_monticola","native","M",1
"Wikstroemia_oahuensis","native","M",1
"Wikstroemia_phillyreifolia","native","M",0
"Wikstroemia_pulcherrima","native","M",0
"Wikstroemia_sandwicensis","native","M",0
"Wikstroemia_skottsbergiana","native","M",0
"Wikstroemia_uva-ursi","native","M",1
"Wikstroemia_villosa","native","M",1
"Wilkesia_gymnoxiphium","native","M",0
"Wilkesia_hobdyi","native","M",0
"Xylosma_crenata","native","M",0
"Xylosma_hawaiensis","native","M",1
"Zanthoxylum_dipetalum","native","M",0
"Zanthoxylum_hawaiiense","native","M",1
"Zanthoxylum_kauaense","native","M",1
"Zanthoxylum_oahuense","native","M",0
"Abrus_precatorius","exotic","Mo",1
"Abutilon_auritum","exotic","Mo",0
"Abutilon_eremitopetalum","native","Mo",0
"Abutilon_grandifolium","exotic","Mo",1
"Abutilon_menziesii","native","Mo",0
"Abutilon_sandwicense","native","Mo",0
"Acacia_aneura","exotic","Mo",0
"Acacia_catechu","exotic","Mo",0
"Acacia_confusa","exotic","Mo",1
"Acacia_farnesiana","exotic","Mo",1
"Acacia_koa","native","Mo",1
"Acacia_koaia","native","Mo",1
"Acacia_mangium","exotic","Mo",0
"Acacia_mearnsii","exotic","Mo",1
"Acacia_melanoxylon","exotic","Mo",1
"Acacia_parramattensis","exotic","Mo",1
"Acanthocereus_tetragonus","exotic","Mo",0
"Achyranthes_mutica","native","Mo",0
"Achyranthes_splendens","native","Mo",1
"Adenanthera_pavonina","exotic","Mo",0
"Ageratina_riparia","exotic","Mo",1
"Ailanthus_altissima","exotic","Mo",0
"Albizia_chinensis","exotic","Mo",0
"Albizia_lebbeck","exotic","Mo",1
"Albizia_moluccana","exotic","Mo",1
"Albizia_niopoides","exotic","Mo",0
"Albizia_saman","exotic","Mo",1
"Albizia_saponaria","exotic","Mo",0
"Alectryon_macrococcum","native","Mo",1
"Aleurites_moluccanus","exotic","Mo",1
"Alnus_nepalensis","exotic","Mo",1
"Alphitonia_excelsa","exotic","Mo",0
"Alphitonia_ponderosa","native","Mo",1
"Alsinidendron_obovatum","native","Mo",0
"Alsinidendron_trinerve","native","Mo",0
"Alsinidendron_viscosum","native","Mo",0
"Alstonia_macrophylla","exotic","Mo",0
"Alyxia_stellata","native","Mo",1
"Angophora_costata","exotic","Mo",0
"Annona_cherimola","exotic","Mo",0
"Annona_muricata","exotic","Mo",1
"Antidesma_platyphyllum","native","Mo",1
"Antidesma_pulvinatum","native","Mo",1
"Antigonon_leptopus","exotic","Mo",1
"Archontophoenix_alexandrae","exotic","Mo",0
"Ardisia_crenata","exotic","Mo",0
"Ardisia_elliptica","exotic","Mo",0
"Arenga_pinnata","exotic","Mo",0
"Argyroxiphium_caliginis","native","Mo",0
"Argyroxiphium_grayanum","native","Mo",0
"Argyroxiphium_kauense","native","Mo",0
"Argyroxiphium_sandwicense","native","Mo",0
"Argyroxiphium_virescens","native","Mo",0
"Aristolochia_littoralis","exotic","Mo",0
"Artabotrys_hexapetalus","exotic","Mo",0
"Artemisia_australis","native","Mo",1
"Artemisia_kauaiensis","native","Mo",0
"Artemisia_mauiensis","native","Mo",0
"Artocarpus_heterophyllus","exotic","Mo",0
"Atractocarpus_fitzalanii","exotic","Mo",0
"Atriplex_canescens","exotic","Mo",0
"Atriplex_lentiformis","exotic","Mo",1
"Atriplex_semibaccata","exotic","Mo",1
"Azadirachta_indica","exotic","Mo",0
"Banksia_integrifolia","exotic","Mo",0
"Barleria_cristata","exotic","Mo",1
"Bastardia_viscosa","exotic","Mo",0
"Batis_maritima","exotic","Mo",1
"Bauhinia_glauca","exotic","Mo",0
"Bauhinia_monandra","exotic","Mo",0
"Bidens_menziesii","native","Mo",1
"Bischofia_javanica","exotic","Mo",0
"Bixa_orellana","exotic","Mo",1
"Bobea_brevipes","native","Mo",0
"Bobea_gaudichaudii","native","Mo",1
"Bobea_sandwicensis","native","Mo",1
"Bobea_timonioides","native","Mo",0
"Bocconia_frutescens","exotic","Mo",0
"Boehmeria_grandis","native","Mo",1
"Boehmeria_nivea","exotic","Mo",0
"Bonamia_menziesii","native","Mo",1
"Brexia_madagascariensis","exotic","Mo",0
"Breynia_disticha","exotic","Mo",0
"Brighamia_insignis","native","Mo",0
"Brighamia_rockii","native","Mo",1
"Broussaisia_arguta","native","Mo",1
"Broussonetia_papyrifera","exotic","Mo",1
"Brugmansia_×candida","exotic","Mo",1
"Bruguiera_sexangula","exotic","Mo",0
"Buddleja_asiatica","exotic","Mo",1
"Buddleja_davidii","exotic","Mo",0
"Buddleja_madagascariensis","exotic","Mo",0
"Caesalpinia_bonduc","native","Mo",1
"Caesalpinia_crista","exotic","Mo",0
"Caesalpinia_decapetala","exotic","Mo",0
"Caesalpinia_globulorum","exotic","Mo",1
"Caesalpinia_kauaiensis","native","Mo",0
"Cajanus_cajan","exotic","Mo",0
"Calliandra_houstoniana","exotic","Mo",0
"Calliandra_surinamensis","exotic","Mo",0
"Calophyllum_inophyllum","exotic","Mo",1
"Calopogonium_galactioides","exotic","Mo",0
"Calotropis_gigantea","exotic","Mo",1
"Calotropis_procera","exotic","Mo",0
"Camellia_sinensis","exotic","Mo",0
"Capparidastrum_mollicellum","exotic","Mo",0
"Capparis_mariana","native","Mo",1
"Carica_papaya","exotic","Mo",1
"Carissa_macrocarpa","exotic","Mo",0
"Caryota_mitis","exotic","Mo",0
"Cascabela_thevetia","exotic","Mo",1
"Cassia_javanica","exotic","Mo",0
"Casuarina_cunninghamiana","exotic","Mo",0
"Casuarina_equisetifolia","exotic","Mo",1
"Casuarina_glauca","exotic","Mo",1
"Catalpa_longissima","exotic","Mo",0
"Catha_edulis","exotic","Mo",0
"Cecropia_obtusifolia","exotic","Mo",0
"Cedrela_odorata","exotic","Mo",0
"Cereus_uruguayanus","exotic","Mo",0
"Cestrum_aurantiacum","exotic","Mo",0
"Cestrum_diurnum","exotic","Mo",1
"Cestrum_nocturnum","exotic","Mo",0
"Chamaecrista_nictitans","exotic","Mo",1
"Charpentiera_densiflora","native","Mo",0
"Charpentiera_elliptica","native","Mo",0
"Charpentiera_obovata","native","Mo",1
"Charpentiera_ovata","native","Mo",1
"Charpentiera_tomentosa","native","Mo",1
"Cheirodendron_dominii","native","Mo",0
"Cheirodendron_fauriei","native","Mo",0
"Cheirodendron_forbesii","native","Mo",0
"Cheirodendron_platyphyllum","native","Mo",0
"Cheirodendron_trigynum","native","Mo",1
"Chenopodium_oahuense","native","Mo",1
"Chromolaena_odorata","exotic","Mo",0
"Chrysobalanus_icaco","exotic","Mo",0
"Chrysophyllum_oliviforme","exotic","Mo",0
"Cinchona_pubescens","exotic","Mo",0
"Cinnamomum_burmanni","exotic","Mo",0
"Cinnamomum_camphora","exotic","Mo",0
"Cinnamomum_verum","exotic","Mo",0
"Cissus_alata","exotic","Mo",0
"Cissus_nodosa","exotic","Mo",0
"Cissus_rotundifolia","exotic","Mo",0
"Cissus_verticillata","exotic","Mo",0
"Citharexylum_caudatum","exotic","Mo",0
"Citharexylum_spinosum","exotic","Mo",1
"Claoxylon_sandwicense","native","Mo",1
"Clermontia_arborescens","native","Mo",1
"Clermontia_calophylla","native","Mo",0
"Clermontia_clermontioides","native","Mo",0
"Clermontia_drepanomorpha","native","Mo",0
"Clermontia_fauriei","native","Mo",0
"Clermontia_grandiflora","native","Mo",1
"Clermontia_hawaiiensis","native","Mo",0
"Clermontia_kakeana","native","Mo",1
"Clermontia_kohalae","native","Mo",0
"Clermontia_lindseyana","native","Mo",0
"Clermontia_micrantha","native","Mo",0
"Clermontia_montis-loa","native","Mo",0
"Clermontia_multiflora","native","Mo",0
"Clermontia_oblongifolia","native","Mo",1
"Clermontia_pallida","native","Mo",1
"Clermontia_parviflora","native","Mo",0
"Clermontia_peleana","native","Mo",0
"Clermontia_persicifolia","native","Mo",0
"Clermontia_pyrularia","native","Mo",0
"Clermontia_samuelii","native","Mo",0
"Clermontia_tuberculata","native","Mo",0
"Clermontia_waimeae","native","Mo",0
"Clerodendrum_buchananii","exotic","Mo",0
"Clerodendrum_chinense","exotic","Mo",1
"Clerodendrum_macrostegium","exotic","Mo",0
"Clethra_lanata","exotic","Mo",0
"Clidemia_hirta","exotic","Mo",1
"Clitoria_heterophylla","exotic","Mo",0
"Clusia_rosea","exotic","Mo",1
"Coccoloba_uvifera","exotic","Mo",1
"Coccothrinax_barbadensis","exotic","Mo",0
"Cocos_nucifera","exotic","Mo",1
"Coffea_arabica","exotic","Mo",1
"Coffea_liberica","exotic","Mo",0
"Colubrina_asiatica","native","Mo",1
"Colubrina_oppositifolia","native","Mo",0
"Conocarpus_erectus","exotic","Mo",0
"Coprosma_cymosa","native","Mo",0
"Coprosma_elliptica","native","Mo",0
"Coprosma_ernodeoides","native","Mo",0
"Coprosma_foliosa","native","Mo",1
"Coprosma_kauensis","native","Mo",0
"Coprosma_longifolia","native","Mo",0
"Coprosma_menziesii","native","Mo",0
"Coprosma_montana","native","Mo",1
"Coprosma_ochracea","native","Mo",1
"Coprosma_pubens","native","Mo",1
"Coprosma_rhynchocarpa","native","Mo",0
"Coprosma_ternata","native","Mo",1
"Coprosma_waimeae","native","Mo",0
"Cordia_alliodora","exotic","Mo",0
"Cordia_dichotoma","exotic","Mo",0
"Cordia_lutea","exotic","Mo",0
"Cordia_subcordata","native","Mo",1
